Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2012-11-10,BadgerysCreek,13.5,20.8,0,NA,NA,ESE,39,SSE,SE,9,19,69,57,1022.9,1022.8,NA,NA,16.9,17.5,No,0,No
2012-11-11,BadgerysCreek,8.4,22.9,0,NA,NA,ESE,31,SE,ESE,9,17,55,39,1028.6,1025.5,NA,NA,18.6,22.1,No,0,No
2012-11-12,BadgerysCreek,7.3,28.6,0,NA,NA,NNE,35,NNE,NE,7,9,66,30,1025,1018.2,NA,NA,16.9,27.8,No,0,No
2012-11-13,BadgerysCreek,11.7,24.6,0,NA,NA,SE,33,S,ESE,7,19,50,53,1020.1,1018.2,NA,NA,19.3,20.9,No,2.6,Yes
2012-11-14,BadgerysCreek,13.7,19.6,2.6,NA,NA,E,28,SSW,E,6,11,95,72,1019.6,1016.6,NA,NA,14.9,18.5,Yes,0.4,No
2012-11-15,BadgerysCreek,13.8,28.3,0.4,NA,NA,ENE,19,NNW,E,2,7,84,46,1015.2,1010.3,NA,NA,17.9,26.8,No,1,No
2012-11-16,BadgerysCreek,16.3,17.5,1,NA,NA,SSE,20,S,ESE,2,4,88,81,1012.6,1011,NA,NA,16.4,17.3,No,13,Yes
2012-11-17,BadgerysCreek,13.6,22.5,13,NA,NA,ESE,30,SW,E,2,17,75,51,1016.7,1014,NA,NA,16.3,21.8,Yes,0,No
2012-11-18,BadgerysCreek,13.3,27.5,0,NA,NA,S,46,N,NNE,11,19,64,42,1012.8,1006,NA,NA,19.4,26.6,No,0,No
2012-11-19,BadgerysCreek,8.6,22,0,NA,NA,S,50,W,S,7,22,45,46,1014.1,1015.1,NA,NA,17.6,20.4,No,1.4,Yes
2012-11-20,BadgerysCreek,13.4,24,1.4,NA,NA,ENE,33,SSE,ESE,13,17,58,48,1022.4,1021.4,NA,NA,18.9,21.4,Yes,0,No
2012-11-21,BadgerysCreek,8.4,28.9,0,NA,NA,NNE,31,NNE,NNE,13,13,64,34,1018,1011.3,NA,NA,18.3,26.8,No,0,No
2012-11-22,BadgerysCreek,16,19.2,0,NA,NA,SSE,43,S,SE,13,11,63,64,1017.2,1017,NA,NA,18.8,18.3,No,0,No
2012-11-23,BadgerysCreek,13.4,24.2,0,NA,NA,ESE,35,SSW,ENE,6,13,66,50,1020.1,1017.6,NA,NA,17.8,22.3,No,0,No
2012-11-24,BadgerysCreek,14.9,29,0,NA,NA,NE,31,NNE,NNE,7,11,69,47,1018.7,1013.5,NA,NA,19.7,27.9,No,0,No
2012-11-25,BadgerysCreek,15.8,37.2,0,NA,NA,ENE,35,SW,E,4,20,65,31,1014.1,1011.6,NA,NA,25,34.3,No,0,No
2012-11-26,BadgerysCreek,17,31.6,0,NA,NA,ENE,44,SSE,ESE,4,15,78,60,1016,1012.1,NA,NA,21.1,26.6,No,2.4,Yes
2012-11-27,BadgerysCreek,19.2,25.2,2.4,NA,NA,SSW,26,S,ENE,6,11,82,71,1014.2,1014.3,NA,NA,21.7,24,Yes,10,Yes
2012-11-28,BadgerysCreek,16.9,22.3,10,NA,NA,ENE,22,S,ENE,4,9,91,83,1018.3,1016,NA,NA,19.9,21.6,Yes,2.8,Yes
2012-11-29,BadgerysCreek,18.2,30.5,2.8,NA,NA,E,26,NNW,N,6,11,88,58,1016.9,1012.9,NA,NA,20.6,28.8,Yes,0.2,No
2012-11-30,BadgerysCreek,18.1,38.4,0.2,NA,NA,WSW,28,NE,NNE,2,15,73,36,1013.2,1009.4,NA,NA,25.1,35.9,No,0,No
2013-01-01,BadgerysCreek,17.6,37.4,0,NA,NA,E,35,ENE,E,7,15,73,36,1011.8,1006.9,NA,NA,24,35,No,0,No
2013-01-02,BadgerysCreek,16.6,27.5,0,NA,NA,SE,33,NE,ESE,4,22,71,66,1013.7,1014.6,NA,NA,21.8,21.2,No,0,No
2013-01-03,BadgerysCreek,15.9,28.9,0,NA,NA,ENE,28,SW,NNE,2,13,64,44,1018.8,1015.4,NA,NA,20,27.1,No,0,No
2013-01-04,BadgerysCreek,14,34.3,0,NA,NA,E,31,NE,E,6,22,70,37,1016.7,1012.3,NA,NA,22.3,33.1,No,0,No
2013-01-05,BadgerysCreek,14.7,38,0,NA,NA,E,30,SE,NNE,2,13,69,23,1016.2,1012.8,NA,NA,24,36.6,No,0,No
2013-01-06,BadgerysCreek,17.7,33.8,0,NA,NA,E,35,WSW,SE,6,19,75,39,1021.1,1018.1,NA,NA,23.3,32.6,No,0,No
2013-01-07,BadgerysCreek,20.5,32.7,0,NA,NA,ENE,31,SE,ENE,6,19,68,42,1022.3,1016.8,NA,NA,23.1,31.1,No,0,No
2013-01-08,BadgerysCreek,16.3,41.5,0,NA,NA,WNW,52,NNE,NNW,6,30,58,17,1006,998.9,NA,NA,26.8,39.5,No,0,No
2013-01-09,BadgerysCreek,20.1,25.7,0,NA,NA,E,37,ESE,E,11,19,62,50,998.9,1000.9,NA,NA,22.7,23.1,No,0,No
2013-01-10,BadgerysCreek,18.4,26.7,0,NA,NA,ENE,35,S,ENE,7,15,64,52,1009.8,1008.8,NA,NA,20.9,25.9,No,0,No
2013-01-11,BadgerysCreek,17.9,37.5,0,NA,NA,ESE,30,N,ENE,11,7,62,31,1009.7,1004.3,NA,NA,23.4,35.9,No,0,No
2013-01-12,BadgerysCreek,18.8,38.1,0,NA,NA,NNE,33,W,ESE,2,9,58,34,1006.1,1005.2,NA,NA,27.6,36.4,No,0,No
2013-01-13,BadgerysCreek,20.2,24.2,0,NA,NA,SE,26,NE,ESE,9,13,75,79,1011.2,1008.9,NA,NA,21.4,21.6,No,5.2,Yes
2013-01-14,BadgerysCreek,15.7,25,5.2,NA,NA,SSE,46,S,SE,15,26,66,40,1015.6,1016.5,NA,NA,18.6,23.9,Yes,0,No
2013-01-15,BadgerysCreek,12.9,27.8,0,NA,NA,ENE,37,S,ENE,4,7,59,38,1019.5,1015.7,NA,NA,19.8,25.8,No,0,No
2013-01-16,BadgerysCreek,14.2,35.1,0,NA,NA,ESE,39,SW,E,2,22,69,33,1014.5,1010,NA,NA,22.2,33.5,No,0,No
2013-01-17,BadgerysCreek,17,34.6,0,NA,NA,E,31,SSW,E,2,20,71,40,1012.5,1006.3,NA,NA,23.8,34.3,No,0,No
2013-01-18,BadgerysCreek,19.3,45.8,0,NA,NA,WNW,80,N,W,6,20,65,15,1003,997.7,NA,NA,27.3,43.7,No,0.8,No
2013-01-19,BadgerysCreek,20.2,25.2,0.8,NA,NA,SE,26,ESE,SE,7,11,63,81,1013.1,1013.9,NA,NA,23.4,19.6,No,0.8,No
2013-01-20,BadgerysCreek,18.5,24.6,0.8,NA,NA,E,17,SW,ESE,6,4,73,61,1017.5,1016,NA,NA,19.9,22.9,No,1.4,Yes
2013-01-21,BadgerysCreek,19.2,29.2,1.4,NA,NA,ENE,31,ESE,NNE,4,15,91,54,1016,1012.4,NA,NA,21.1,27.6,Yes,0,No
2013-01-22,BadgerysCreek,16.6,34.2,0,NA,NA,NW,31,N,WNW,6,15,76,53,1010.4,1007.2,NA,NA,23.4,28.1,No,1.4,Yes
2013-01-23,BadgerysCreek,19.7,26.3,1.4,NA,NA,SSE,30,SSE,SE,7,17,77,59,1015.7,1015,NA,NA,21.1,25,Yes,0,No
2013-01-24,BadgerysCreek,19.9,31.4,0,NA,NA,E,33,SSW,E,6,13,64,43,1017.7,1014.4,NA,NA,22.9,30.8,No,0,No
2013-01-25,BadgerysCreek,18.7,34.4,0,NA,NA,E,39,N,E,6,24,78,44,1013.3,1009,NA,NA,24.2,33,No,0,No
2013-01-26,BadgerysCreek,21,33,0,NA,NA,ENE,46,ENE,ENE,7,20,75,54,1012.5,1009.4,NA,NA,25.5,30.6,No,35.4,Yes
2013-01-27,BadgerysCreek,19.2,23.4,35.4,NA,NA,ENE,24,NNE,NE,7,15,100,86,1008.6,1008.8,NA,NA,20.1,22.4,Yes,6.8,Yes
2013-01-28,BadgerysCreek,20,22.4,6.8,NA,NA,NE,43,ESE,ENE,7,9,100,100,1009.2,1008.1,NA,NA,21.3,21.3,Yes,116,Yes
2013-01-29,BadgerysCreek,18.3,28.1,116,NA,NA,WSW,37,W,E,7,13,89,75,1001.5,1004.4,NA,NA,22.3,24.9,Yes,0,No
2013-01-30,BadgerysCreek,19,26.9,0,NA,NA,ESE,28,SE,NE,4,17,79,61,1014.9,1013.2,NA,NA,20.7,26.2,No,0.4,No
2013-01-31,BadgerysCreek,19.2,33,0.4,NA,NA,E,31,N,NNE,7,13,84,51,1013.1,1007,NA,NA,23,31.6,No,30.6,Yes
2013-03-01,BadgerysCreek,15.3,18.4,30.6,NA,NA,S,50,SSW,SSW,17,17,96,92,1015.2,1017.3,NA,NA,17.8,16.6,Yes,18,Yes
2013-03-02,BadgerysCreek,14.5,20.5,18,NA,NA,SSE,43,SW,S,15,26,85,73,1021.7,1021.4,NA,NA,16.4,19.3,Yes,4.8,Yes
2013-03-03,BadgerysCreek,16.4,24.1,4.8,NA,NA,SE,33,SSE,SE,9,15,79,62,1022.3,1020.5,NA,NA,20,23,Yes,3,Yes
2013-03-04,BadgerysCreek,17.6,25.8,3,NA,NA,ESE,41,S,ESE,7,19,89,52,1022.4,1020.4,NA,NA,20.4,24.3,Yes,0.2,No
2013-03-05,BadgerysCreek,16.6,27,0.2,NA,NA,ENE,31,SW,ENE,6,15,83,52,1021.9,1019.2,NA,NA,20.3,26.7,No,0,No
2013-03-06,BadgerysCreek,15.6,27.7,0,NA,NA,NNE,26,NA,N,0,15,89,52,1020.9,1017.8,NA,NA,19.8,26.5,No,0,No
2013-03-07,BadgerysCreek,14.9,29.2,0,NA,NA,ENE,28,SW,N,6,9,92,47,1020.1,1016.8,NA,NA,19.1,27.9,No,0,No
2013-03-08,BadgerysCreek,15.8,27.8,0,NA,NA,ENE,24,W,E,2,11,91,50,1022.4,1019.8,NA,NA,19,26.4,No,0,No
2013-03-09,BadgerysCreek,16.4,29,0,NA,NA,NE,26,SW,ENE,4,9,90,44,1021.5,1018.3,NA,NA,20.3,28.6,No,0,No
2013-03-10,BadgerysCreek,15.9,29.6,0,NA,NA,ENE,28,NA,ENE,0,9,88,48,1020.1,1016.8,NA,NA,19.7,28.1,No,0,No
2013-03-11,BadgerysCreek,17.2,28.4,0,NA,NA,ESE,28,WSW,ESE,4,6,95,54,1020.8,1018.8,NA,NA,20.4,27.4,No,0,No
2013-03-12,BadgerysCreek,17,27.6,0,NA,NA,E,26,SW,NE,4,6,88,55,1021.1,1018,NA,NA,20.8,24.9,No,0,No
2013-03-13,BadgerysCreek,13.9,30,0,NA,NA,NE,26,NA,NNE,0,9,89,41,1014.5,1010,NA,NA,18,29.1,No,0,No
2013-03-14,BadgerysCreek,16.8,26.6,0,NA,NA,SSE,19,SW,S,6,7,85,68,1012.3,1011.2,NA,NA,21.4,24.8,No,0.2,No
2013-03-15,BadgerysCreek,19.2,24.9,0.2,NA,NA,E,20,SSW,E,7,11,78,68,1016.5,1015.6,NA,NA,20.8,24.1,No,0,No
2013-03-16,BadgerysCreek,18.1,30.9,0,NA,NA,ENE,20,N,NE,7,6,91,49,1013.8,1008.3,NA,NA,19.9,29.5,No,0,No
2013-03-17,BadgerysCreek,16.2,24.1,0,NA,NA,SW,43,SSW,SSE,19,15,62,34,1013.3,1014.8,NA,NA,19,23,No,0,No
2013-03-18,BadgerysCreek,11,24.1,0,NA,NA,ENE,30,SW,ENE,17,4,60,36,1021.4,1019.7,NA,NA,15.4,22.6,No,0,No
2013-03-19,BadgerysCreek,9.5,25.3,0,NA,NA,E,30,SW,ENE,9,7,70,39,1024.4,1022.3,NA,NA,16.2,24.2,No,0,No
2013-03-20,BadgerysCreek,11.6,26.6,0,NA,NA,ESE,28,SW,NNE,7,13,84,43,1025.4,1021.5,NA,NA,16.9,25.5,No,0,No
2013-03-21,BadgerysCreek,12.7,29.5,0,NA,NA,NNE,37,NA,NNE,0,26,93,45,1019.2,1013.2,NA,NA,16.5,28.4,No,0,No
2013-03-22,BadgerysCreek,16.5,32.4,0,NA,NA,NW,50,NNE,NNE,15,13,64,47,1012.7,1010.7,NA,NA,25,31.1,No,0,No
2013-03-23,BadgerysCreek,18.7,31.1,0,NA,NA,W,35,ENE,SSW,7,7,61,49,1016.4,1013.1,NA,NA,24.4,28.9,No,0,No
2013-03-24,BadgerysCreek,17.5,33.2,0,NA,NA,WNW,28,WSW,ENE,7,9,81,41,1016.1,1011,NA,NA,21.6,31,No,0,No
2013-03-25,BadgerysCreek,12.3,30.1,0,NA,NA,ESE,22,SW,SW,6,6,64,41,1018.5,1017.1,NA,NA,19.5,29.1,No,0,No
2013-03-26,BadgerysCreek,15.6,28,0,NA,NA,NE,26,NA,N,0,7,94,57,1019.7,1015.8,NA,NA,18.4,27.2,No,0,No
2013-03-27,BadgerysCreek,18.3,32.3,0,NA,NA,NNE,22,N,N,4,13,92,53,1018.9,1014.9,NA,NA,21.6,30.2,No,0,No
2013-03-28,BadgerysCreek,17,31.8,0,NA,NA,WNW,33,NA,NNW,0,7,89,44,1016.4,1011.9,NA,NA,20.8,29.8,No,4,Yes
2013-03-29,BadgerysCreek,13.2,22.6,4,NA,NA,SW,56,SE,SE,7,13,65,54,1018.7,1017.2,NA,NA,16.6,21,Yes,0,No
2013-03-30,BadgerysCreek,10.9,25.9,0,NA,NA,NNE,26,W,NE,2,11,75,45,1017.6,1012.1,NA,NA,17,25,No,0,No
2013-03-31,BadgerysCreek,14.7,25.1,0,NA,NA,SW,39,S,SW,9,17,77,44,1011.3,1011.2,NA,NA,17.7,24.1,No,0,No
2013-04-01,BadgerysCreek,14.6,27,0,NA,NA,E,31,SW,ESE,6,7,72,47,1017.8,1014.8,NA,NA,18.3,24.9,No,0,No
2013-04-02,BadgerysCreek,11.1,26.8,0,NA,NA,E,28,SW,SSW,6,13,83,35,1016.3,1013.4,NA,NA,16.2,25.8,No,0.8,No
2013-04-03,BadgerysCreek,13.2,19.2,0.8,NA,NA,SSW,35,SSW,SSW,7,13,100,67,1021.4,1022.3,NA,NA,15.9,17.3,No,8.6,Yes
2013-04-04,BadgerysCreek,14.3,19.6,8.6,NA,NA,SE,20,SW,ENE,9,7,98,87,1028.4,1027.7,NA,NA,14.9,17.9,Yes,5.4,Yes
2013-04-05,BadgerysCreek,14.5,21.2,5.4,NA,NA,SSE,19,SSW,ESE,7,9,92,78,1030.7,1028.5,NA,NA,16.6,19.1,Yes,1.4,Yes
2013-04-06,BadgerysCreek,13.3,21.5,1.4,NA,NA,NE,28,NNE,NNE,6,6,100,62,1028.4,1025,NA,NA,14.9,20.9,Yes,3.2,Yes
2013-04-07,BadgerysCreek,11.2,24.2,3.2,NA,NA,ENE,33,WSW,N,7,7,83,51,1024.7,1021,NA,NA,17.1,23.5,Yes,11.4,Yes
2013-04-08,BadgerysCreek,10.9,24.8,11.4,NA,NA,ESE,26,WSW,ESE,9,15,85,65,1025.4,1023.4,NA,NA,16.9,22.4,Yes,0.2,No
2013-04-09,BadgerysCreek,12.7,23.5,0.2,NA,NA,SE,30,SW,ENE,9,9,86,72,1026.7,1024,NA,NA,19.1,21.6,No,3,Yes
2013-04-10,BadgerysCreek,10.2,24.8,3,NA,NA,N,24,NA,NNE,0,11,88,49,1024.8,1020.9,NA,NA,17.2,24.1,Yes,0.4,No
2013-04-11,BadgerysCreek,10.3,26.8,0.4,NA,NA,ESE,15,N,E,4,6,82,36,1023.6,1021.1,NA,NA,17.4,26.5,No,0,No
2013-04-12,BadgerysCreek,13.1,26,0,NA,NA,NNE,22,WSW,ENE,6,11,79,47,1026.1,1022.2,NA,NA,19.6,25,No,0,No
2013-04-13,BadgerysCreek,10.2,25.8,0,NA,NA,N,24,NA,NE,0,9,91,44,1021.6,1015.7,NA,NA,17.6,25.6,No,0,No
2013-04-14,BadgerysCreek,10.8,29.3,0,NA,NA,NNE,15,NA,NNW,0,4,81,35,1014.3,1010.4,NA,NA,19,29.1,No,0,No
2013-04-15,BadgerysCreek,11.6,27.4,0,NA,NA,W,26,NNW,SE,6,7,90,41,1010.2,1007.1,NA,NA,16.4,27,No,21,Yes
2013-04-16,BadgerysCreek,15.4,20.6,21,NA,NA,SSE,24,SW,SSE,7,13,98,71,1015.5,1013.5,NA,NA,15.7,19.6,Yes,0.2,No
2013-04-17,BadgerysCreek,12,23.2,0.2,NA,NA,E,22,SW,SE,13,13,81,67,1017,1013.9,NA,NA,17.3,20.6,No,0.2,No
2013-04-18,BadgerysCreek,12.9,24.5,0.2,NA,NA,SSE,30,W,SE,2,17,81,71,1014.8,1012.3,NA,NA,18,20.8,No,0,No
2013-04-19,BadgerysCreek,11,20.2,0,NA,NA,SW,57,SSW,SSW,20,28,56,41,1015.5,1013.5,NA,NA,14.8,18.4,No,4.6,Yes
2013-04-20,BadgerysCreek,12.5,18.3,4.6,NA,NA,SW,46,SW,S,19,19,89,69,1014.4,1014.6,NA,NA,13.9,18,Yes,18.2,Yes
2013-04-21,BadgerysCreek,8.9,21.4,18.2,NA,NA,WSW,17,SW,ENE,11,6,72,47,1016.1,1012,NA,NA,14.8,20.4,Yes,0.8,No
2013-04-22,BadgerysCreek,11.3,23.7,0.8,NA,NA,NW,33,NA,W,0,20,91,41,1010.9,1007,NA,NA,14.9,22.9,No,0,No
2013-04-23,BadgerysCreek,7.6,23.8,0,NA,NA,SW,30,NA,SSW,0,20,69,44,1013.2,1011.8,NA,NA,16.4,22.9,No,0,No
2013-04-24,BadgerysCreek,6.7,22.7,0,NA,NA,SW,28,WSW,ENE,9,7,68,40,1019.2,1015.6,NA,NA,15.4,22,No,0,No
2013-04-25,BadgerysCreek,6.6,23.1,0,NA,NA,SW,28,SW,WNW,4,6,65,44,1021.8,1019,NA,NA,13.9,23,No,0,No
2013-04-26,BadgerysCreek,6.4,25.8,0,NA,NA,W,24,N,WSW,4,11,73,37,1023,1018.9,NA,NA,15.7,25.4,No,0,No
2013-04-27,BadgerysCreek,8.2,25.1,0,NA,NA,N,22,NA,N,0,9,70,41,1022.2,1017.2,NA,NA,17.7,24.3,No,0.2,No
2013-04-28,BadgerysCreek,7.4,28.9,0.2,NA,NA,NW,19,N,N,2,4,86,30,1019.1,1015.8,NA,NA,16.4,28.5,No,0,No
2013-04-29,BadgerysCreek,9.1,28,0,NA,NA,ESE,19,NNW,NE,2,4,67,36,1022.6,1020.2,NA,NA,17.6,27.9,No,0,No
2013-04-30,BadgerysCreek,15.4,22.9,0,NA,NA,E,20,SW,ESE,7,11,89,72,1025.8,1021.9,NA,NA,18.6,21,No,0,No
2013-05-01,BadgerysCreek,16.1,26.4,0,NA,NA,SE,24,NA,E,0,4,82,57,1018.7,1013.9,NA,NA,18.7,24.8,No,0,No
2013-05-02,BadgerysCreek,9.1,19.2,0,NA,NA,SW,31,SW,SSE,15,11,57,53,1025.9,1025.2,NA,NA,14.1,17.6,No,0,No
2013-05-03,BadgerysCreek,6.3,21.6,0,NA,NA,NNE,28,WSW,NNE,2,11,77,48,1026.8,1020.8,NA,NA,14.3,21.2,No,0,No
2013-05-04,BadgerysCreek,8.1,25.5,0,NA,NA,SE,39,NE,SE,4,24,76,63,1017.4,1017.8,NA,NA,14.9,19.8,No,0,No
2013-05-05,BadgerysCreek,9.1,19,0,NA,NA,SW,20,SW,SSE,13,7,59,46,1025.4,1022.1,NA,NA,13.6,17.6,No,0,No
2013-05-06,BadgerysCreek,6.5,19.8,0,NA,NA,SSW,24,SW,SE,15,13,63,58,1027.1,1024.4,NA,NA,14,17.9,No,0,No
2013-05-07,BadgerysCreek,9.9,19.9,0,NA,NA,WSW,17,SW,ESE,11,6,75,64,1029.1,1027.1,NA,NA,15.8,18.6,No,0,No
2013-05-08,BadgerysCreek,8.2,22.1,0,NA,NA,N,17,NA,NE,0,9,100,56,1031.3,1027.7,NA,NA,13.6,21.1,No,0.2,No
2013-05-09,BadgerysCreek,7,23.4,0.2,NA,NA,ENE,17,NA,NNE,0,6,100,49,1030.9,1027.3,NA,NA,13.5,22.9,No,0,No
2013-05-10,BadgerysCreek,5.8,23.6,0,NA,NA,WSW,13,SW,SE,4,4,100,47,1031,1028.3,NA,NA,13,22.6,No,0,No
2013-05-11,BadgerysCreek,7.5,23.4,0,NA,NA,ESE,22,SW,ESE,11,15,85,68,1030.8,1027.1,NA,NA,14.5,21.1,No,0.2,No
2013-05-12,BadgerysCreek,9.6,22,0.2,NA,NA,NE,24,NA,NNE,0,13,100,53,1027.3,1022.6,NA,NA,12.6,21.7,No,0,No
2013-05-13,BadgerysCreek,8.5,19.1,0,NA,NA,N,17,N,SSW,2,2,100,71,1019.1,1014.1,NA,NA,12.1,18.9,No,1.8,Yes
2013-05-14,BadgerysCreek,12.2,19.2,1.8,NA,NA,SW,28,SW,SSW,17,15,61,36,1014.2,1011.4,NA,NA,13.5,18.3,Yes,0,No
2013-05-15,BadgerysCreek,2.3,19.6,0,NA,NA,WNW,41,NE,WNW,2,26,78,41,1013.9,1009.8,NA,NA,10.3,18.5,No,0,No
2013-05-16,BadgerysCreek,8.3,20.6,0,NA,NA,W,54,N,W,9,30,64,44,1010,1007.9,NA,NA,16.5,18.3,No,0,No
2013-05-17,BadgerysCreek,8.8,18.4,0,NA,NA,W,46,WSW,W,17,19,53,41,1012.1,1011.5,NA,NA,15.2,17.2,No,0,No
2013-05-18,BadgerysCreek,5.9,18.5,0,NA,NA,WSW,33,WSW,SW,20,17,52,38,1015,1012.2,NA,NA,13.9,17.9,No,0,No
2013-05-19,BadgerysCreek,2.6,18.6,0,NA,NA,SW,31,NA,WSW,0,17,67,36,1017,1014.4,NA,NA,12.2,17.9,No,0,No
2013-05-20,BadgerysCreek,3.4,19,0,NA,NA,SW,41,NE,WSW,4,24,87,47,1019,1015.2,NA,NA,7.8,18.4,No,0,No
2013-05-21,BadgerysCreek,3.1,21.6,0,NA,NA,SW,35,S,SW,2,24,82,41,1015.8,1012.9,NA,NA,12.2,20.4,No,0,No
2013-05-22,BadgerysCreek,4.3,15.6,0,NA,NA,WSW,19,SSE,SW,7,9,81,74,1015,1010.1,NA,NA,10.6,13.6,No,18.2,Yes
2013-05-23,BadgerysCreek,9.6,14.6,18.2,NA,NA,SSW,37,SW,SW,11,15,97,92,1014.3,1013.8,NA,NA,12.1,14.5,Yes,24.8,Yes
2013-05-24,BadgerysCreek,11,17.3,24.8,NA,NA,S,37,SSW,SSW,15,19,78,67,1019.8,1018.6,NA,NA,13.7,16.7,Yes,0.8,No
2013-05-25,BadgerysCreek,9.2,19.9,0.8,NA,NA,W,22,SSW,SW,7,13,76,42,1024.1,1022.1,NA,NA,13.6,19.5,No,0,No
2013-05-26,BadgerysCreek,2.8,20.8,0,NA,NA,NE,13,W,NNE,2,7,91,46,1026,1023.1,NA,NA,9.7,19,No,0.2,No
2013-05-27,BadgerysCreek,5.5,19.5,0.2,NA,NA,SW,20,WSW,SE,9,7,85,55,1029.6,1028.3,NA,NA,11.8,18.5,No,5,Yes
2013-05-28,BadgerysCreek,10.1,19.1,5,NA,NA,N,19,WSW,N,6,7,99,73,1033,1030,NA,NA,13.4,17.6,Yes,0.8,No
2013-05-29,BadgerysCreek,9.5,18.1,0.8,NA,NA,N,13,NNW,NNE,4,2,100,83,1031.5,1027.8,NA,NA,10.4,16.8,No,0.2,No
2013-05-30,BadgerysCreek,7.2,21.1,0.2,NA,NA,NNE,13,NNE,NE,2,4,100,65,1029.3,1025.7,NA,NA,11.6,20.4,No,0.2,No
2013-05-31,BadgerysCreek,5.8,22.5,0.2,NA,NA,NE,11,NE,NNE,2,7,100,56,1028.2,1023.8,NA,NA,11.5,22.2,No,0,No
2013-06-01,BadgerysCreek,8.1,19.6,0,NA,NA,N,28,NA,N,0,13,100,73,1019.3,1013.6,NA,NA,12.5,17.9,No,11.2,Yes
2013-06-02,BadgerysCreek,12.7,15,11.2,NA,NA,SW,52,WSW,SSW,13,19,100,66,1006.9,1011,NA,NA,14,14.8,Yes,5.4,Yes
2013-06-03,BadgerysCreek,8.9,18.1,5.4,NA,NA,WSW,39,SW,WSW,24,7,57,40,1020.9,1019,NA,NA,12.4,17.5,Yes,0,No
2013-06-04,BadgerysCreek,4.5,20.6,0,NA,NA,WSW,22,WSW,NNE,11,6,75,56,1026.3,1023.8,NA,NA,11.7,19.2,No,0,No
2013-06-05,BadgerysCreek,5.6,17.6,0,NA,NA,NNE,17,NA,N,0,9,100,77,1026.3,1022,NA,NA,8.3,16.6,No,0,No
2013-06-06,BadgerysCreek,8.1,16.4,0,NA,NA,N,11,NA,SW,0,6,100,80,1023.2,1020.1,NA,NA,10.9,15,No,0.2,No
2013-06-07,BadgerysCreek,10.8,21,0.2,NA,NA,WSW,30,SW,S,6,9,96,59,1020,1018.8,NA,NA,13.5,19.9,No,0,No
2013-06-08,BadgerysCreek,8.8,17.1,0,NA,NA,WSW,17,WSW,ESE,9,6,79,67,1031.1,1028.8,NA,NA,13,16.1,No,0,No
2013-06-09,BadgerysCreek,5.9,18.6,0,NA,NA,NNE,24,SW,NNE,4,11,100,62,1028.7,1023.8,NA,NA,11.1,17.8,No,0,No
2013-06-10,BadgerysCreek,4.3,15,0,NA,NA,WSW,7,N,NNW,4,4,100,100,1021.5,1019,NA,NA,9.5,13.8,No,3,Yes
2013-06-11,BadgerysCreek,3,18.5,3,NA,NA,NNE,13,NNE,NNE,2,6,100,64,1021.1,1017.5,NA,NA,9.7,17.3,Yes,0,No
2013-06-12,BadgerysCreek,5.7,14.3,0,NA,NA,NNW,19,NA,N,0,4,100,100,1015.3,1010.2,NA,NA,10.2,13.7,No,7.2,Yes
2013-06-13,BadgerysCreek,6.6,19.1,7.2,NA,NA,NW,31,E,NW,6,15,100,58,1007,1004.3,NA,NA,9.6,17.3,Yes,0,No
2013-06-14,BadgerysCreek,5.1,19.2,0,NA,NA,W,41,S,WSW,6,17,98,55,1005.5,1003.6,NA,NA,11,16.5,No,0.2,No
2013-06-15,BadgerysCreek,11,18.2,0.2,NA,NA,SW,48,SW,WSW,24,28,58,47,1010.6,1010.5,NA,NA,13.8,17.2,No,0,No
2013-06-16,BadgerysCreek,5,17.7,0,NA,NA,SW,30,NNE,WSW,6,13,75,47,1015,1011.8,NA,NA,10.7,17.4,No,0,No
2013-06-17,BadgerysCreek,2.9,16.6,0,NA,NA,WSW,37,SW,WSW,13,20,72,54,1009.8,1008.8,NA,NA,12,15.9,No,0.2,No
2013-06-18,BadgerysCreek,1.5,16.9,0.2,NA,NA,S,33,NA,SW,0,11,100,55,1013.8,1012.5,NA,NA,8,14.7,No,0.2,No
2013-06-19,BadgerysCreek,7.9,16.1,0.2,NA,NA,SW,43,SW,SSW,24,19,67,52,1022.6,1021.4,NA,NA,11.5,15.1,No,0,No
2013-06-20,BadgerysCreek,6.9,16.3,0,NA,NA,SW,26,SW,S,17,6,73,58,1024.5,1020.8,NA,NA,10.4,14.5,No,0,No
2013-06-21,BadgerysCreek,4.9,17,0,NA,NA,WSW,19,SW,ESE,6,9,99,61,1021.9,1019.1,NA,NA,8,14.4,No,0,No
2013-06-22,BadgerysCreek,4.7,15.3,0,NA,NA,SSE,22,SW,SSW,13,4,90,91,1024.8,1024.3,NA,NA,9.5,12.3,No,9.4,Yes
2013-06-23,BadgerysCreek,9.1,14,9.4,NA,NA,SW,26,SW,SSE,11,13,100,82,1028.9,1027,NA,NA,10.3,12.7,Yes,14.4,Yes
